 unit--timestamp[ms];bma280_x[mg];bma280_y[mg];bma280_z[mg];bmi160_a_x[mg];bmi160_a_y[mg];bmi160_a_z[mg];bmi160_g_x[mDeg];bmi160_g_y[mDeg];bmi160_g_z[mDeg];
42018;-15;41;1029;-44;23;978;915;-671;-305;
42024;-17;42;1025;-43;24;980;915;-671;-305;
42030;-11;39;1025;-43;24;980;915;-671;-305;
42036;-17;39;1031;-42;25;977;976;-671;-366;
42042;-13;41;1029;-43;24;982;915;-671;-244;
42048;-9;39;1029;-43;24;982;915;-671;-244;
42054;-11;39;1027;-40;25;980;976;-732;-366;
42060;-9;41;1029;-41;27;980;976;-671;-305;
42066;-9;42;1027;-41;27;980;976;-671;-305;
42072;-13;42;1025;-42;25;981;854;-671;-244;
42078;-13;41;1033;-42;25;981;854;-671;-244;
42084;-11;41;1027;-41;23;978;915;-671;-305;
42090;-13;42;1027;-41;23;978;915;-671;-305;
42096;-15;42;1027;-42;23;978;976;-671;-366;
42102;-13;42;1031;-43;26;980;976;-610;-366;
42108;-17;39;1029;-43;26;980;976;-610;-366;
42114;-15;37;1029;-42;25;978;915;-610;-366;
42120;-15;42;1029;-42;26;981;854;-671;-183;
42126;-11;35;1031;-42;26;981;854;-671;-183;
42132;-13;41;1027;-41;25;980;915;-671;-305;
42138;-9;41;1027;-41;25;980;915;-671;-305;
42144;-13;37;1029;-40;23;979;915;-610;-305;
42150;-13;39;1025;-40;23;979;915;-610;-305;
42156;-9;35;1029;-41;23;980;976;-732;-305;
42162;-17;37;1025;-42;22;979;1037;-671;-305;
42168;-11;39;1029;-42;22;979;1037;-671;-305;
42174;-17;41;1029;-43;23;976;915;-732;-366;
42180;-9;39;1025;-41;26;977;915;-732;-366;
42186;-15;42;1031;-41;26;977;915;-732;-366;
42192;-11;41;1031;-43;26;981;915;-671;-366;
42198;-11;41;1025;-43;26;981;915;-671;-366;
42204;-13;35;1027;-42;24;980;915;-732;-305;
42210;-17;42;1025;-42;24;980;915;-732;-305;
42216;-15;42;1025;-42;24;980;915;-671;-366;
42222;-11;39;1033;-42;22;979;915;-671;-366;
42228;-13;37;1027;-42;22;979;915;-671;-366;
42234;-15;42;1031;-43;25;978;976;-610;-305;
42240;-19;48;1027;-43;23;980;976;-610;-305;
42246;-15;42;1027;-43;23;980;976;-610;-305;
42252;-13;42;1027;-42;24;981;915;-610;-244;
42258;-15;39;1027;-42;24;981;915;-610;-244;
42264;-17;41;1027;-42;23;978;976;-610;-366;
42270;-15;39;1029;-42;23;978;976;-610;-366;
42276;-13;41;1029;-42;22;980;976;-610;-427;
42282;-15;37;1033;-43;24;981;976;-610;-366;
42288;-23;39;1023;-43;24;981;976;-610;-366;
42294;-17;41;1027;-46;23;983;854;-671;-305;
42300;-19;39;1035;-46;23;983;854;-671;-305;
42306;-15;39;1027;-42;24;981;915;-732;-366;
42312;-17;37;1025;-42;26;976;976;-671;-366;
42318;-11;41;1027;-42;26;976;976;-671;-366;
42324;-15;44;1027;-42;25;979;976;-671;-366;
42330;-17;41;1027;-42;25;979;976;-671;-366;
42336;-17;33;1029;-40;23;983;915;-732;-427;
42342;-15;37;1027;-42;26;980;854;-732;-305;
42348;-7;37;1025;-42;26;980;854;-732;-305;
42354;-19;42;1029;-42;26;978;854;-671;-244;
42360;-15;41;1029;-41;25;980;915;-610;-244;
42366;-13;39;1033;-41;25;980;915;-610;-244;
42372;-13;41;1029;-40;24;982;915;-671;-305;
42378;-15;35;1027;-40;24;982;915;-671;-305;
42384;-15;39;1033;-42;25;980;915;-671;-305;
42390;-15;41;1027;-42;25;980;915;-671;-305;
42396;-19;41;1027;-41;22;977;915;-732;-244;
42402;-15;37;1031;-41;25;977;915;-610;-244;
42408;-11;42;1027;-41;25;977;915;-610;-244;
42414;-13;39;1025;-41;24;977;976;-610;-305;
42420;-15;37;1025;-42;25;978;854;-610;-427;
42426;-15;39;1027;-42;24;981;915;-610;-305;
42432;-15;39;1027;-42;24;981;915;-610;-305;
42438;-13;44;1025;-41;25;980;915;-671;-305;
42444;-11;42;1023;-41;25;980;915;-671;-305;
42450;-17;41;1031;-41;25;980;915;-671;-305;
42456;-13;35;1025;-42;24;980;854;-732;-305;
42462;-17;42;1027;-42;24;979;915;-732;-305;
42468;-9;42;1031;-42;24;979;915;-732;-305;
42474;-11;39;1029;-41;24;981;915;-732;-366;
42480;-17;41;1025;-42;24;980;976;-732;-427;
42486;-15;35;1025;-42;24;980;976;-732;-427;
42492;-11;42;1027;-42;23;981;854;-671;-366;
42498;-17;41;1027;-42;23;981;854;-671;-366;
42504;-17;41;1029;-41;23;980;915;-610;-305;
42510;-19;39;1023;-41;23;980;915;-610;-305;
42516;-9;37;1023;-41;26;979;976;-671;-305;
42522;-13;42;1033;-41;26;979;976;-610;-366;
42528;-19;39;1031;-44;27;979;976;-610;-366;
42534;-13;41;1031;-42;25;980;854;-671;-366;
42540;-5;41;1027;-41;25;981;976;-610;-305;
42546;-19;39;1029;-41;25;981;976;-610;-305;
42552;-13;41;1025;-41;25;981;915;-610;-366;
42558;-19;37;1027;-41;25;979;915;-610;-366;
42564;-11;37;1031;-41;24;980;915;-671;-427;
42570;-19;37;1031;-41;24;980;915;-671;-427;
42576;-13;41;1029;-41;25;980;976;-610;-305;
42582;-15;41;1025;-41;25;980;976;-610;-305;
42588;-11;37;1029;-43;25;979;976;-610;-305;
42594;-9;39;1027;-42;25;982;915;-671;-244;
42600;-13;37;1027;-42;25;979;915;-671;-366;
42606;-17;37;1023;-42;25;979;915;-671;-366;
42612;-11;42;1025;-42;25;979;976;-610;-366;
42618;-19;44;1027;-41;25;979;976;-610;-366;
42624;-17;44;1027;-41;25;978;976;-610;-305;
42630;-17;37;1029;-41;25;978;976;-610;-305;
42636;-15;39;1031;-43;27;977;1037;-671;-305;
42642;-17;41;1031;-43;27;977;1037;-671;-244;
42648;-13;41;1031;-42;26;977;1037;-671;-244;
42654;-11;39;1033;-41;25;978;1037;-671;-305;
42660;-13;39;1029;-42;26;981;915;-671;-366;
42666;-11;39;1033;-42;26;981;915;-671;-366;
42672;-13;42;1031;-42;26;981;976;-671;-305;
42678;-15;39;1033;-43;26;980;976;-671;-305;
42684;-7;42;1025;-43;25;981;1037;-671;-305;
42690;-13;46;1029;-43;25;981;1037;-671;-305;
42696;-11;41;1027;-40;24;982;915;-732;-244;
42702;-15;39;1029;-40;24;982;915;-793;-244;
42708;-15;41;1029;-40;23;981;915;-793;-244;
42714;-13;37;1035;-43;24;981;854;-671;-305;
42720;-17;41;1025;-41;25;977;976;-671;-244;
42726;-9;41;1027;-41;25;977;976;-671;-244;
42732;-15;41;1029;-41;25;977;854;-671;-305;
42738;-17;39;1027;-41;24;980;854;-671;-305;
42744;-19;35;1031;-43;24;979;915;-671;-366;
42750;-19;44;1029;-43;24;979;915;-671;-366;
42756;-17;41;1035;-42;25;978;854;-671;-305;
42762;-11;46;1035;-42;25;978;976;-671;-366;
42768;-17;37;1033;-41;24;978;976;-671;-366;
42774;-11;41;1029;-39;24;981;915;-671;-244;
42780;-15;41;1029;-39;24;981;915;-671;-244;
42786;-17;42;1027;-42;25;980;976;-732;-366;
42792;-17;35;1027;-42;25;980;915;-671;-305;
42798;-19;42;1029;-41;24;982;915;-671;-305;
42804;-15;41;1025;-42;24;979;854;-671;-305;
42810;-11;37;1027;-42;24;979;854;-671;-305;
42816;-15;41;1027;-41;24;980;915;-610;-305;
42822;-11;41;1027;-41;24;980;1037;-610;-366;
42828;-13;41;1027;-43;25;981;1037;-610;-366;
42834;-15;44;1029;-42;27;981;976;-732;-427;
42840;-15;41;1025;-44;25;978;854;-610;-427;
42846;-15;44;1035;-44;25;978;854;-610;-427;
42852;-11;39;1037;-44;25;978;915;-610;-366;
42858;-13;42;1025;-41;23;980;915;-610;-366;
42864;-17;39;1029;-40;23;982;915;-671;-305;
42870;-13;42;1027;-40;23;982;915;-671;-305;
42876;-13;42;1027;-42;26;981;915;-610;-244;
42882;-17;46;1029;-42;26;981;915;-732;-427;
42888;-19;41;1027;-41;27;981;915;-732;-427;
42894;-19;39;1029;-42;26;984;915;-732;-366;
42900;-15;44;1029;-45;24;979;915;-671;-305;
42906;-17;42;1027;-45;24;979;915;-671;-305;
42912;-17;41;1027;-45;24;979;976;-671;-244;
42918;-13;41;1027;-42;24;981;976;-671;-244;
42924;-13;42;1027;-41;24;981;915;-671;-305;
42930;-13;39;1027;-41;24;981;915;-671;-305;
42936;-19;39;1031;-40;25;977;854;-671;-366;
42942;-15;42;1031;-40;25;977;854;-671;-366;
42948;-15;42;1035;-41;24;980;854;-610;-427;
42954;-19;44;1031;-43;24;980;854;-671;-366;
42960;-17;41;1029;-44;24;982;915;-610;-305;
42966;-15;44;1031;-42;22;978;976;-793;-305;
42972;-11;42;1031;-42;22;978;976;-793;-305;
42978;-15;42;1029;-42;22;978;976;-793;-305;
42984;-17;37;1031;-40;24;977;976;-732;-366;
42990;-15;41;1029;-40;24;977;976;-732;-366;
42996;-15;39;1033;-42;24;979;976;-671;-305;
43002;-11;44;1025;-42;24;979;976;-671;-305;
43008;-15;42;1027;-43;25;982;915;-671;-244;
43014;-9;42;1029;-41;24;976;915;-671;-305;
43020;-13;39;1029;-41;25;981;854;-671;-244;
43026;-13;37;1029;-41;25;981;854;-671;-244;
43032;-13;44;1027;-41;25;981;854;-671;-244;
43038;-15;41;1029;-42;24;982;915;-671;-305;
43044;-11;39;1029;-42;25;981;915;-671;-366;
43050;-15;41;1031;-42;25;981;915;-671;-366;
43056;-19;42;1027;-43;23;980;854;-610;-366;
43062;-11;42;1029;-43;23;980;854;-610;-366;
43068;-17;41;1029;-42;24;980;854;-793;-366;
43074;-13;39;1025;-41;25;982;915;-671;-366;
43080;-17;39;1031;-43;24;979;915;-671;-244;
43086;-21;44;1031;-43;24;979;915;-671;-244;
43092;-11;39;1027;-43;24;979;915;-671;-244;
43098;-19;39;1029;-41;24;981;915;-671;-305;
43104;-13;42;1029;-41;24;980;854;-671;-305;
43110;-17;41;1033;-41;24;980;854;-671;-305;
43116;-13;42;1029;-42;27;982;854;-671;-305;
43122;-15;41;1033;-42;27;982;854;-671;-305;
43128;-13;41;1029;-41;24;979;854;-732;-366;
43134;-15;41;1031;-41;23;980;854;-610;-305;
43140;-19;41;1027;-42;24;982;915;-610;-305;
43146;-11;42;1029;-42;24;982;915;-610;-305;
43152;-13;41;1031;-42;24;982;915;-610;-305;
43158;-17;37;1031;-41;25;980;976;-671;-366;
43164;-11;33;1025;-41;23;978;915;-671;-305;
43170;-15;37;1025;-41;23;978;915;-671;-305;
43176;-17;39;1025;-42;24;979;915;-610;-183;
43182;-15;35;1029;-42;24;979;915;-610;-183;
43188;-11;35;1027;-42;26;980;976;-671;-244;
43194;-15;39;1031;-43;25;978;976;-610;-366;
43200;-13;39;1023;-44;24;976;915;-610;-366;
43206;-15;46;1025;-44;24;976;915;-610;-366;
43212;-13;44;1025;-44;24;976;915;-610;-366;
43218;-13;37;1029;-43;25;981;976;-671;-366;
43224;-23;41;1035;-43;24;982;976;-610;-366;
43230;-9;41;1027;-43;24;982;976;-610;-366;
43236;-17;39;1031;-41;24;980;915;-671;-366;
43242;-11;41;1033;-41;24;980;915;-671;-366;
43248;-15;39;1027;-41;26;981;1037;-671;-305;
43254;-15;42;1029;-40;25;980;976;-610;-366;
43260;-15;39;1029;-41;25;978;915;-671;-366;
43266;-15;42;1029;-41;25;978;915;-671;-366;
43272;-19;42;1027;-41;25;978;915;-671;-366;
43278;-13;42;1029;-43;26;975;915;-732;-366;
43284;-13;39;1027;-42;24;977;915;-610;-366;
43290;-19;37;1033;-42;24;977;915;-610;-366;
43296;-23;44;1025;-40;24;979;915;-671;-366;
43302;-17;42;1029;-40;24;979;915;-671;-366;
43308;-15;42;1027;-41;26;982;915;-671;-366;
43314;-17;37;1027;-40;25;978;854;-671;-305;
43320;-13;44;1027;-40;25;978;854;-671;-305;
43326;-15;41;1027;-40;24;976;915;-671;-305;
43332;-11;39;1029;-40;24;976;915;-671;-305;
43338;-13;41;1029;-43;25;979;976;-671;-244;
43344;-17;35;1029;-43;25;983;854;-610;-305;
43350;-11;39;1021;-43;25;983;854;-610;-305;
43356;-17;39;1025;-42;25;977;915;-671;-366;
43362;-15;42;1031;-42;25;977;915;-671;-366;
43368;-13;37;1029;-42;25;979;976;-610;-305;
43374;-17;41;1025;-43;24;983;915;-732;-366;
43380;-9;39;1029;-42;25;979;915;-732;-244;
43386;-15;39;1029;-42;25;979;915;-732;-244;
43392;-9;37;1023;-42;25;979;915;-732;-244;
43398;-13;39;1027;-41;23;980;976;-610;-305;
43404;-11;39;1031;-43;24;981;915;-610;-305;
43410;-11;41;1031;-43;24;981;915;-610;-305;
43416;-15;41;1035;-41;26;978;915;-610;-305;
43422;-11;37;1027;-41;26;978;915;-610;-305;
43428;-19;42;1031;-42;25;979;915;-732;-305;
43434;-11;39;1031;-43;24;979;976;-671;-305;
43440;-17;39;1027;-40;25;978;915;-610;-305;
43446;-17;31;1027;-40;25;978;915;-610;-305;
43452;-7;42;1027;-40;25;978;915;-610;-305;
43458;-15;42;1029;-42;24;980;915;-671;-305;
43464;-11;37;1027;-43;26;977;915;-732;-244;
43470;-9;42;1027;-43;26;977;915;-732;-244;
43476;-17;44;1031;-43;23;977;854;-671;-305;
43482;-19;37;1029;-43;23;977;854;-671;-305;
43488;-15;41;1023;-43;23;981;976;-732;-305;
43494;-11;39;1025;-42;26;980;1037;-671;-305;
43500;-13;39;1031;-40;25;978;976;-671;-244;
43506;-17;37;1029;-41;25;979;915;-732;-305;
43512;-15;41;1027;-41;25;979;915;-732;-305;
43518;-17;42;1029;-41;25;979;915;-732;-305;
43524;-19;37;1033;-41;26;980;915;-671;-305;
43530;-13;35;1035;-41;26;980;915;-671;-305;
43536;-15;39;1033;-40;24;980;854;-671;-305;
43542;-19;37;1027;-40;24;980;854;-671;-305;
43548;-9;37;1025;-41;24;980;915;-671;-244;
43554;-17;41;1031;-39;25;978;854;-671;-305;
43560;-17;42;1027;-41;24;979;854;-610;-366;
43566;-13;39;1029;-40;25;980;976;-671;-366;
43572;-11;41;1027;-40;25;980;976;-671;-366;
43578;-15;39;1031;-40;25;980;976;-671;-366;
43584;-11;39;1029;-41;25;979;915;-671;-305;
43590;-13;37;1029;-41;25;979;915;-671;-305;
43596;-13;39;1025;-42;26;978;915;-671;-305;
43602;-11;39;1031;-42;26;978;915;-671;-305;
43608;-19;46;1033;-43;24;982;854;-671;-305;
43614;-11;41;1029;-42;23;980;915;-671;-305;
43620;-13;41;1025;-42;23;980;915;-671;-305;
43626;-11;41;1025;-43;25;979;915;-671;-366;
43632;-17;39;1027;-43;25;979;915;-671;-366;
43638;-13;37;1029;-42;25;980;915;-671;-305;
43644;-13;39;1031;-42;24;978;915;-610;-427;
43650;-13;41;1027;-42;24;978;915;-610;-427;
43656;-17;41;1029;-42;25;981;915;-671;-244;
43662;-19;39;1027;-42;25;981;915;-671;-244;
43668;-15;39;1027;-42;24;981;1037;-732;-305;
43674;-15;39;1027;-41;22;977;976;-610;-366;
43680;-11;39;1033;-41;22;977;1037;-549;-244;
43686;-19;39;1027;-41;24;981;1037;-549;-244;
43692;-15;41;1029;-41;24;981;1037;-549;-244;
43698;-13;39;1031;-41;25;979;915;-671;-305;
43704;-13;41;1025;-43;24;980;976;-671;-305;
43710;-17;39;1027;-43;24;980;976;-671;-305;
43716;-17;41;1027;-42;24;980;854;-610;-305;
43722;-17;39;1027;-42;24;980;854;-610;-305;
43728;-13;41;1031;-42;24;978;915;-549;-305;
43734;-11;42;1031;-41;26;979;915;-732;-366;
43740;-13;39;1033;-41;26;979;915;-610;-305;
43746;-13;42;1031;-41;25;980;915;-610;-305;
43752;-11;39;1031;-41;25;980;915;-610;-305;
43758;-13;35;1031;-42;23;981;915;-671;-305;
43764;-13;41;1029;-41;26;980;854;-671;-366;
43770;-17;39;1027;-41;26;980;854;-671;-366;
43776;-19;42;1029;-43;24;981;915;-732;-427;
43782;-11;42;1027;-43;24;981;915;-732;-427;
43788;-9;39;1023;-42;25;978;915;-671;-244;
43794;-15;39;1027;-42;23;979;976;-671;-305;
43800;-9;39;1029;-42;23;979;976;-671;-305;
43806;-9;39;1029;-40;24;980;976;-732;-305;
43812;-15;41;1029;-40;24;980;976;-732;-305;
43818;-11;39;1027;-41;24;977;976;-671;-305;
43824;-13;42;1027;-41;24;981;976;-671;-366;
43830;-13;37;1031;-41;24;981;976;-671;-366;
43836;-15;41;1025;-42;26;977;915;-671;-305;
43842;-11;37;1031;-42;26;977;915;-671;-305;
43848;-9;44;1031;-43;23;978;915;-610;-244;
43854;-17;39;1027;-42;25;979;793;-549;-305;
43860;-17;41;1029;-42;25;979;854;-610;-305;
43866;-15;41;1029;-42;26;982;854;-610;-305;
43872;-19;41;1025;-42;26;982;854;-610;-305;
43878;-13;41;1027;-42;24;980;976;-671;-366;
43884;-15;42;1031;-44;23;978;915;-732;-366;
43890;-19;39;1029;-44;23;978;915;-732;-366;
43896;-15;42;1029;-42;25;982;915;-671;-366;
43902;-13;39;1025;-42;25;982;915;-671;-366;
43908;-13;42;1023;-44;23;977;915;-610;-305;
43914;-13;39;1029;-44;26;982;976;-671;-244;
43920;-13;35;1027;-44;26;982;915;-610;-305;
43926;-19;37;1029;-44;25;980;915;-610;-305;
43932;-15;39;1023;-44;25;980;915;-610;-305;
43938;-17;41;1029;-41;23;976;915;-671;-427;
43944;-11;41;1027;-42;24;978;915;-671;-366;
43950;-11;42;1031;-42;24;978;915;-671;-366;
43956;-13;42;1031;-43;26;981;976;-671;-305;
43962;-11;48;1031;-43;26;981;976;-671;-305;
43968;-13;41;1031;-43;25;981;854;-610;-366;
43974;-9;41;1031;-43;25;980;854;-671;-366;
43980;-15;44;1027;-43;25;980;976;-732;-305;
43986;-11;44;1023;-42;23;978;976;-732;-305;
43992;-17;39;1027;-42;23;978;976;-732;-305;
43998;-15;39;1027;-41;24;977;915;-671;-366;
44004;-15;41;1029;-42;24;979;976;-671;-305;
44010;-15;37;1027;-42;24;979;976;-671;-305;
44016;-13;42;1033;-41;23;981;976;-610;-366;
44022;-11;41;1029;-41;23;981;976;-610;-366;
44028;-17;42;1029;-41;24;980;915;-610;-366;
44034;-21;41;1029;-41;25;979;915;-671;-305;
44040;-11;39;1027;-41;24;979;915;-671;-366;
44046;-13;46;1031;-40;25;979;915;-671;-305;
44052;-13;42;1023;-40;25;979;915;-671;-305;
44058;-19;39;1031;-40;25;979;915;-671;-305;
44064;-13;41;1025;-41;24;980;854;-671;-366;
44070;-7;44;1033;-41;24;980;854;-671;-366;
44076;-11;42;1029;-40;24;980;915;-671;-305;
44082;-13;41;1027;-40;24;980;915;-671;-305;
44088;-13;41;1029;-41;24;982;915;-671;-305;
44094;-15;37;1033;-41;25;978;854;-671;-305;
44100;-17;39;1025;-42;24;978;915;-671;-366;
44106;-9;37;1027;-42;24;978;915;-671;-366;
44112;-11;44;1029;-42;24;978;915;-671;-366;
44118;-13;39;1027;-42;26;977;915;-671;-244;
44124;-9;41;1029;-40;27;981;976;-610;-305;
44130;-11;39;1033;-40;27;981;976;-610;-305;
44136;-17;39;1031;-41;25;982;976;-671;-366;
44142;-11;41;1031;-41;25;982;976;-671;-366;
44148;-17;44;1025;-44;24;979;915;-732;-366;
44154;-15;44;1029;-42;25;982;854;-610;-366;
44160;-17;41;1027;-42;25;982;854;-610;-366;
44166;-13;44;1031;-41;26;983;976;-610;-244;
44172;-15;41;1031;-41;26;983;976;-610;-244;
44178;-13;37;1027;-40;24;981;915;-610;-244;
44184;-15;41;1023;-43;25;979;976;-671;-244;
44190;-11;41;1031;-43;25;979;976;-671;-244;
44196;-13;37;1027;-42;26;976;1037;-671;-366;
44202;-13;42;1025;-42;26;976;1037;-671;-366;
44208;-19;41;1031;-41;24;980;976;-732;-244;
44214;-11;41;1029;-42;24;981;915;-671;-366;
44220;-11;41;1023;-42;24;981;915;-671;-366;
44226;-13;41;1031;-42;27;980;854;-671;-366;
44232;-13;39;1027;-42;27;980;854;-671;-366;
44238;-17;41;1025;-41;24;981;915;-671;-305;
44244;-13;41;1029;-40;23;980;976;-671;-244;
44250;-17;42;1035;-40;23;980;976;-671;-244;
44256;-19;42;1021;-42;26;980;915;-549;-244;
44262;-7;44;1031;-42;26;980;915;-549;-244;
44268;-13;39;1029;-43;24;979;976;-549;-244;
44274;-17;41;1029;-43;25;983;976;-671;-305;
44280;-13;39;1029;-43;25;983;976;-671;-305;
44286;-13;41;1029;-41;23;979;915;-610;-244;
44292;-13;37;1021;-41;23;979;915;-610;-244;
44298;-13;39;1029;-41;23;978;915;-610;-366;
44304;-15;41;1029;-41;23;978;976;-671;-366;
44310;-11;39;1027;-45;25;981;976;-671;-366;
44316;-11;39;1029;-45;25;982;854;-671;-366;
44322;-13;37;1025;-45;25;982;854;-671;-366;
44328;-19;39;1033;-41;24;978;854;-610;-366;
44334;-15;39;1027;-42;25;979;976;-671;-366;
44340;-13;41;1031;-42;25;979;976;-671;-366;
44346;-11;41;1027;-40;25;977;915;-732;-244;
44352;-9;41;1029;-40;25;977;915;-732;-244;
44358;-13;42;1035;-41;26;979;915;-671;-305;
44364;-11;41;1031;-41;26;979;854;-610;-305;
44370;-7;39;1029;-42;25;980;854;-610;-305;
44376;-15;42;1025;-42;25;980;976;-671;-305;
44382;-15;39;1029;-42;25;980;976;-671;-305;
44388;-15;39;1029;-44;25;978;915;-610;-305;
44394;-13;41;1029;-43;24;981;854;-671;-305;
44400;-9;44;1029;-43;24;981;854;-671;-305;
44406;-15;42;1025;-43;26;979;915;-732;-305;
44412;-9;41;1027;-43;26;979;915;-732;-305;
44418;-19;44;1031;-42;23;978;915;-671;-244;
44424;-11;39;1029;-42;23;978;976;-610;-305;
44430;-7;41;1023;-43;24;980;976;-610;-305;
44436;-11;44;1035;-41;25;979;915;-671;-366;
44442;-13;41;1025;-41;25;979;915;-671;-366;
44448;-11;41;1021;-42;23;979;915;-732;-305;
44454;-17;37;1027;-40;25;979;976;-671;-244;
44460;-11;41;1029;-40;25;979;976;-671;-244;
44466;-13;37;1027;-41;26;981;915;-732;-305;
44472;-11;42;1029;-41;26;981;915;-732;-305;
44478;-15;42;1029;-41;23;980;915;-732;-305;
44484;-17;44;1027;-41;23;980;915;-610;-366;
44490;-13;39;1027;-42;24;977;915;-610;-366;
44496;-19;42;1031;-40;26;979;854;-671;-305;
44502;-15;44;1029;-40;26;979;854;-671;-305;
44508;-11;42;1023;-42;25;980;854;-610;-366;
44514;-17;37;1025;-40;23;981;976;-671;-366;
44520;-11;44;1029;-40;23;981;976;-671;-366;
44526;-15;35;1023;-41;23;979;915;-671;-305;
44532;-15;37;1031;-41;23;979;915;-671;-305;
44538;-11;39;1031;-41;25;979;1037;-671;-366;
44544;-17;39;1027;-41;25;979;1037;-671;-305;
44550;-17;41;1027;-42;26;981;1037;-671;-305;
44556;-19;41;1027;-42;25;981;915;-671;-305;
44562;-17;41;1029;-42;25;981;915;-671;-305;
44568;-15;44;1029;-43;25;980;854;-610;-305;
44574;-13;41;1025;-41;25;979;976;-671;-366;
44580;-7;42;1027;-40;27;978;854;-671;-366;
44586;-13;42;1031;-42;25;981;976;-671;-305;
44592;-17;39;1027;-42;25;981;976;-671;-305;
44598;-19;39;1031;-42;25;981;976;-671;-305;
44604;-15;42;1029;-42;25;981;976;-671;-305;
44610;-15;39;1025;-41;25;980;976;-671;-305;
44616;-9;41;1027;-39;24;979;915;-671;-305;
44622;-15;41;1027;-39;24;979;915;-671;-305;
44628;-19;41;1029;-41;25;982;915;-671;-244;
44634;-15;41;1027;-43;24;981;915;-671;-305;
44640;-15;42;1029;-42;24;981;915;-610;-305;
44646;-21;37;1029;-42;24;981;915;-610;-305;
44652;-25;42;1031;-42;24;981;915;-610;-305;
44658;-15;48;1029;-42;25;980;854;-610;-366;
44664;-13;41;1029;-42;25;980;915;-610;-305;
44670;-11;39;1031;-42;25;980;915;-610;-305;
44676;-7;41;1029;-41;26;977;915;-610;-244;
44682;-17;41;1031;-41;26;977;915;-610;-244;
44688;-15;41;1021;-41;25;980;915;-732;-244;
44694;-15;41;1025;-42;26;982;915;-732;-366;
44700;-9;37;1031;-42;26;982;915;-732;-366;
44706;-15;44;1031;-42;25;979;915;-732;-366;
44712;-13;39;1027;-42;25;979;915;-732;-366;
44718;-13;37;1027;-43;26;981;854;-671;-305;
44724;-17;41;1027;-43;26;981;854;-671;-305;
44730;-15;44;1031;-43;26;980;915;-549;-366;
44736;-13;39;1031;-41;23;977;1037;-732;-305;
44742;-15;37;1027;-41;23;977;1037;-732;-305;
44748;-13;41;1029;-41;22;976;915;-671;-366;
44754;-11;42;1023;-41;24;981;976;-610;-366;
44760;-13;35;1029;-41;24;981;976;-610;-366;
44766;-15;41;1035;-43;25;981;915;-610;-305;
44772;-17;41;1025;-43;25;981;915;-610;-305;
44778;-15;41;1029;-41;27;979;915;-671;-305;
44784;-15;42;1027;-41;27;979;915;-671;-305;
44790;-17;39;1031;-42;24;981;915;-671;-244;
44796;-15;42;1027;-43;24;984;915;-732;-366;
44802;-15;39;1029;-43;24;984;915;-732;-366;
44808;-11;37;1031;-42;24;980;915;-610;-366;
44814;-19;41;1031;-43;25;979;915;-549;-427;
44820;-17;37;1031;-43;25;979;915;-549;-427;
44826;-15;44;1031;-43;24;978;915;-671;-244;
44832;-21;39;1031;-43;24;978;915;-671;-244;
44838;-17;42;1027;-43;24;977;915;-610;-244;
44844;-17;44;1037;-43;24;977;915;-610;-244;
44850;-15;44;1025;-40;25;979;854;-671;-305;
44856;-21;42;1029;-41;26;984;915;-671;-305;
44862;-11;42;1027;-41;26;984;915;-671;-305;
44868;-17;46;1025;-42;26;979;976;-610;-366;
44874;-9;46;1023;-41;24;981;915;-549;-305;
44880;-17;39;1027;-41;24;981;915;-549;-305;
44886;-15;41;1027;-41;24;978;854;-671;-305;
44892;-11;35;1025;-41;24;978;854;-671;-305;
44898;-9;41;1035;-42;24;979;854;-732;-244;
44904;-15;39;1029;-42;24;979;854;-732;-244;
44910;-15;41;1027;-41;24;982;976;-671;-305;
44916;-17;41;1031;-43;24;980;915;-671;-305;
44922;-17;37;1025;-43;24;980;915;-671;-305;
44928;-15;41;1027;-42;24;978;915;-671;-305;
44934;-13;42;1029;-41;25;980;976;-671;-244;
44940;-13;37;1031;-41;25;980;976;-671;-244;
44946;-15;41;1031;-41;25;981;1037;-610;-244;
44952;-13;41;1027;-41;25;981;1037;-610;-244;
44958;-17;41;1029;-43;24;980;976;-671;-305;
44964;-17;33;1029;-43;24;980;976;-671;-305;
44970;-17;46;1029;-40;25;979;854;-671;-305;
44976;-15;35;1027;-43;24;981;854;-610;-305;
44982;-11;41;1027;-43;24;981;854;-610;-305;
44988;-13;42;1027;-41;23;977;915;-671;-427;
44994;-17;39;1029;-42;23;979;976;-732;-305;
45000;-13;39;1031;-42;23;979;976;-732;-305;
45006;-13;39;1031;-40;26;980;976;-671;-366;
45012;-11;42;1029;-40;26;980;976;-671;-366;
45018;-15;33;1029;-41;26;980;976;-549;-366;
45024;-15;41;1021;-41;26;980;976;-549;-366;
45030;-13;39;1025;-41;25;982;915;-671;-305;
45036;-13;41;1027;-40;27;984;854;-732;-305;
45042;-11;42;1027;-40;27;984;854;-732;-305;
45048;-11;42;1033;-41;24;979;854;-671;-366;
45054;-9;37;1031;-43;23;979;854;-610;-366;
45060;-13;35;1031;-43;23;979;854;-610;-366;
45066;-15;41;1031;-41;24;978;793;-732;-305;
45072;-17;41;1033;-41;24;978;793;-732;-305;
45078;-13;41;1029;-41;24;981;854;-671;-305;
45084;-21;39;1025;-41;24;981;854;-671;-305;
